,cam_ung,height_mm,url_path,material,storage_max_support,storage_gb,display_width,bluetooth_version,width_mm,manufacturer,cpu_max_speed,root_price,cpu_threads,cpu_cores,ram_speed,product_weight,discounted_price,ram_type,refresh_rate,cpu_speed,name,ram_storage,is_installment,ram_slots,os_version,battery_capacity,laptop_color,cpu_model,nhu_cau_su_dung,vga_type,depth_mm,image,vga_brand,product_id,cpu_series,display_height,vga_vram,laptop_camera,display_size,cpu_brand
947,0,461.0,https://cellphones.com.vn/imac-m3-2023-24-inch-8gb-256gb.html?product_id=72955,vỏ kim loại,256.0,256.0,4480.0,5.3,547.0,apple,3.7,36990000.0,12.0,8.0,6400.0,4.0,25490000.0,lpddr5,60.0,3.7,iMac M3 24 inch 8GB 256GB | Chính hãng Apple Việt Nam-Hồng,8.0,0,0.0,macos,0.0,hồng,m3,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng",card tích hợp,31.42323155216285,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/v/n/vn_imac_m3_2-ports_pink_pdp_image_position-1_2.png,apple,72955.0,m3,2520.0,0.0,full hd,24.0,apple
948,0,220.1,https://cellphones.com.vn/laptop-asus-zenbook-14-oled-ux3405ma-pp588w.html?product_id=75614,vỏ kim loại,512.0,512.0,2880.0,5.3,312.4,asus,4.5,28990000.0,18.0,14.0,7500.0,1.2,25590000.0,lpddr5x,120.0,1.2,Laptop ASUS Zenbook 14 OLED UX3405MA-PP588W-Bạc,16.0,0,0.0,windows 11,75.0,bạc,lpddr5x,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,14.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-zenbook-14-oled-ux3405ma-pp588w_2.jpg,intel,75614.0,core ultra 5,1800.0,0.0,full hd,14.0,intel
949,0,241.00343589743588,https://cellphones.com.vn/laptop-gigabyte-g5-kf5-53vn353sh.html?product_id=78386,vỏ nhựa,512.0,512.0,1920.0,0.0,355.0626153846154,gigabyte,4.691200733184815,29990000.0,16.0,12.0,4800.0,2.08,22190000.0,ddr5,144.0,4.7,Laptop Gigabyte G5 KF5-53VN353SH-Đen,16.0,0,2.0,windows 11,54.0,đen,13500h,gaming,card rời,25.156695652173912,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__4_43.png,nvidia,78386.0,core i5,1080.0,8.0,hd,15.6,intel
950,0,214.5,https://cellphones.com.vn/laptop-asus-expertbook-b1402cva-nk0149w.html?product_id=80383,vỏ nhựa,256.0,256.0,1920.0,5.2,326.9,asus,4.6,14990000.0,12.0,10.0,3200.0,1.46,11630000.0,ddr4,60.0,1.3,Laptop ASUS ExpertBook B1 B1402CVA-NK0149W-Đen,8.0,0,1.0,windows 11,42.0,đen,1335u,học tập - văn phòng,card tích hợp,19.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2024-04-09t205746.880_9.png,intel,80383.0,core i5,1080.0,0.0,hd,14.0,intel
951,0,19.7,https://cellphones.com.vn/mac-mini-m2-16gb-2023.html?product_id=62074,vỏ kim loại,256.0,256.0,0.0,0.0,19.7,apple,3.49,22990000.0,12.0,8.0,6400.0,1.18,13570000.0,lpddr5,60.0,3.49,Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 256GB) | Chính hãng Apple Việt Nam-Bạc,16.0,0,0.0,macos,0.0,bạc,m2,học tập - văn phòng,card tích hợp,3.6,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/mac-mini-3_1_2_1.jpg,apple,62074.0,m2,0.0,0.0,full hd,0.0,apple
952,0,221.2,https://cellphones.com.vn/macbook-pro-m4-pro-14-inch-12cpu-16gpu-48gb-512gb-2024-sac-70w.html?product_id=102321,vỏ kim loại,512.0,512.0,3024.0,5.3,312.6,apple,4.2,59990000.0,13.0,12.0,8533.0,1.6,59490000.0,lpddr5x,120.0,4.2,MacBook Pro 14 M4 Pro 12CPU 16GPU 48GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Bạc,48.0,0,0.0,macos,72.4,bạc,m4 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__9_40.png,apple,102321.0,m4 pro,1964.0,0.0,full hd,14.2,apple
953,0,221.2,https://cellphones.com.vn/macbook-pro-m4-pro-14-inch-12cpu-16gpu-48gb-512gb-2024-sac-70w.html?product_id=97737,vỏ kim loại,512.0,512.0,3024.0,5.3,312.6,apple,4.2,59990000.0,13.0,12.0,8533.0,1.6,59490000.0,lpddr5x,120.0,4.2,MacBook Pro 14 M4 Pro 12CPU 16GPU 48GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Đen,48.0,0,0.0,macos,72.4,đen,m4 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9__4_183_8.png,apple,97737.0,m4 pro,1964.0,0.0,full hd,14.2,apple
954,0,221.2,https://cellphones.com.vn/macbok-pro-14-m3-pro-2023-36gb-1tb.html?product_id=92420,vỏ kim loại,1024.0,1024.0,3024.0,5.3,312.6,apple,3.7,69990000.0,13.0,12.0,6400.0,1.61,64490000.0,lpddr5,120.0,3.7,MacBook Pro 14 M3 Pro 2023 36GB - 1TB | Chính hãng Apple Việt Nam-Đen,36.0,0,0.0,macos,72.4,đen,m3 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung",card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__6_105.png,apple,92420.0,m3 pro,1964.0,0.0,full hd,14.2,apple
955,0,238.0,https://cellphones.com.vn/laptop-gigabyte-g5-kf-e3ph333sh.html?product_id=78392,vỏ nhựa,512.0,512.0,1920.0,5.2,360.0,gigabyte,4.5,25990000.0,16.0,12.0,3200.0,1.9,20590000.0,ddr4,144.0,2.5,Laptop Gigabyte G5 KF-E3PH333SH-Đen,8.0,0,2.0,windows 11,54.0,đen,12500h,gaming,card rời,22.7,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_12__5_18.png,nvidia,78392.0,core i5,1080.0,8.0,hd,15.6,intel
956,0,216.3,https://cellphones.com.vn/laptop-asus-zenbook-s-13-oled-ux5304va-nq125w.html?product_id=63585,vỏ kim loại,512.0,512.0,2880.0,0.0,296.2,asus,5.0,39990000.0,12.0,10.0,6400.0,1.0,30590000.0,lpddr5,60.0,1.7,Laptop Asus ZenBook S 13 OLED UX5304VA-NQ125W-Xám,16.0,0,0.0,windows 11,63.0,xám,1355u,"học tập - văn phòng, mỏng nhẹ",card tích hợp,10.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_77__3.png,intel,63585.0,core i7,1800.0,0.0,full hd,13.3,intel
957,0,221.2,https://cellphones.com.vn/macbook-pro-14-inch-m3-pro-36gb-512gb-sac-70w.html?product_id=88382,vỏ kim loại,512.0,512.0,3024.0,5.3,312.6,apple,3.7,59990000.0,12.0,11.0,6400.0,1.55,47490000.0,lpddr5,120.0,3.7,Macbook Pro 14 M3 Pro 36GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam-Đen,36.0,0,0.0,macos,72.4,đen,m3 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-16-inch-m3-max-2023_1.png,apple,88382.0,m3 pro,1964.0,0.0,full hd,14.2,apple
958,0,19.7,https://cellphones.com.vn/mac-mini-m2-pro-32gb-2023.html?product_id=62263,vỏ kim loại,512.0,512.0,0.0,5.3,19.7,apple,3.5,43990000.0,12.0,10.0,6400.0,1.28,22490000.0,lpddr5,60.0,3.5,Mac mini M2 Pro 2023 (10 CPU - 16 GPU - 32GB - 512GB) | Chính hãng Apple Việt Nam-Bạc,32.0,0,0.0,macos,0.0,bạc,m2 pro,"học tập - văn phòng, mỏng nhẹ",card tích hợp,3.6,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/o/download_2__3_2_2_1.jpg,apple,62263.0,m2 pro,0.0,0.0,full hd,0.0,apple
959,0,223.2,https://cellphones.com.vn/laptop-asus-expertbook-p5-p5405csa-nz0017w.html?product_id=93368,vỏ kim loại,1024.0,1024.0,2560.0,5.3,312.0,asus,4.8,34990000.0,8.0,8.0,7500.0,1.27,29690000.0,lpddr5x,144.0,1.8,Laptop ASUS ExpertBook P5 P5405CSA-NZ0017W-Xám,32.0,0,0.0,windows 11,63.0,xám,258v,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ",card tích hợp,14.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_7__2_147.png,intel,93368.0,core ultra 7,1600.0,0.0,full hd,14.0,intel
960,0,210.8,https://cellphones.com.vn/laptop-acer-swift-3-sf314-512-56qn-nx-k0fsv-002.html?product_id=65981,vỏ kim loại,512.0,512.0,2560.0,5.2,321.0,acer,4.4,24790000.0,16.0,12.0,4266.0,1.25,17590000.0,lpddr4x,60.0,3.3,Laptop Acer Swift 3 SF314-512-56QN NX.K0FSV.002-Bạc,16.0,0,0.0,windows 11,56.0,bạc,1240p,"học tập - văn phòng, mỏng nhẹ",card tích hợp,15.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__3_17.png,intel,65981.0,core i5,1440.0,0.0,hd,14.0,intel
961,0,256.0,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx506hc-hn144w.html?product_id=46987,vỏ nhựa,1024.0,512.0,1920.0,5.2,359.0,asus,4.408384323120117,22100000.0,12.0,7.0,3200.0,2.3,17590000.0,ddr4,144.0,2.5818045139312744,Laptop ASUS TUF Gaming F15 FX506HC-HN144W-Đen,8.0,0,2.0,windows 11,48.0,đen,11400h,"đồ họa - kỹ thuật, gaming",card rời,22.8,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/0/_0008_21163_laptop_asus_tuf_gaming_f15_1.jpg,nvidia,46987.0,core i5,1080.0,4.0,hd,15.6,intel
962,0,232.5,https://cellphones.com.vn/laptop-asus-vivobook-15x-oled-s3504va-l1227ws.html?product_id=73644,vỏ nhựa,512.0,512.0,1920.0,0.0,359.7,asus,5.0,25990000.0,16.0,12.0,3200.0,1.7,21090000.0,ddr4,60.0,2.2,Laptop Asus VivoBook 15X OLED S3504VA-L1227WS-Bạc,16.0,0,2.0,windows 11,50.0,bạc,1360p,học tập - văn phòng,card tích hợp,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_20__3_9.png,intel,73644.0,core i7,1080.0,0.0,hd,15.6,intel
963,0,213.8,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14irh8-83el0023vn.html?product_id=79546,vỏ nhựa,512.0,512.0,1920.0,5.2,324.3,lenovo,4.9,18490000.0,16.0,10.0,4800.0,1.37,16590000.0,lpddr5,60.0,2.4,Laptop Lenovo Ideapad Slim 3 14IRH8 83EL0023VN-Xám,16.0,0,0.0,windows 11,47.0,xám,13620h,"học tập - văn phòng, mỏng nhẹ",card tích hợp,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_6__2_36.png,intel,79546.0,core i7,1080.0,0.0,hd,14.0,intel
964,0,237.6,https://cellphones.com.vn/macbook-air-15-inch-m2-2023-16gb-256gb.html?product_id=66722,vỏ kim loại,256.0,256.0,2880.0,5.3,340.4,apple,3.49,37990000.0,12.0,8.0,6400.0,1.51,29990000.0,lpddr5,60.0,3.49,MacBook Air 15 inch M2 2023 16GB 256GB | Chính hãng Apple Việt Nam-Đen,16.0,0,0.0,macos,56.5,đen,m2,"đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,11.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/a/p/apple-macbook-air-15-inch-m2-2023-midnight-1_2.jpg,apple,66722.0,m2,1864.0,0.0,full hd,15.0,apple
965,0,237.6,https://cellphones.com.vn/macbook-air-15-inch-m2-2023-16gb-256gb.html?product_id=66723,vỏ kim loại,256.0,256.0,2880.0,5.3,340.4,apple,3.49,37990000.0,12.0,8.0,6400.0,1.51,29990000.0,lpddr5,60.0,3.49,MacBook Air 15 inch M2 2023 16GB 256GB | Chính hãng Apple Việt Nam-Trắng vàng,16.0,0,0.0,macos,56.5,vàng,m2,"đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,11.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/a/p/apple-macbook-air-m2-2023-starlight-1_1.jpg,apple,66723.0,m2,1864.0,0.0,full hd,15.0,apple
966,0,237.6,https://cellphones.com.vn/macbook-air-15-inch-m2-2023-16gb-256gb.html?product_id=66724,vỏ kim loại,256.0,256.0,2880.0,5.3,340.4,apple,3.49,37990000.0,12.0,8.0,6400.0,1.51,29990000.0,lpddr5,60.0,3.49,MacBook Air 15 inch M2 2023 16GB 256GB | Chính hãng Apple Việt Nam-Xám,16.0,0,0.0,macos,56.5,xám,m2,"đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,11.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/a/p/apple-macbook-air-15-inch-m2-2023-gray-1_1.jpg,apple,66724.0,m2,1864.0,0.0,full hd,15.0,apple
967,0,237.6,https://cellphones.com.vn/macbook-air-15-inch-m2-2023-16gb-256gb.html?product_id=66721,vỏ kim loại,256.0,256.0,2880.0,5.3,340.4,apple,3.49,37990000.0,12.0,8.0,6400.0,1.51,29990000.0,lpddr5,60.0,3.49,MacBook Air 15 inch M2 2023 16GB 256GB | Chính hãng Apple Việt Nam-Bạc,16.0,0,0.0,macos,56.5,bạc,m2,"đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,11.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/a/p/apple-macbook-air-m2-2023-16gb-silver-1_1.jpg,apple,66721.0,m2,1864.0,0.0,full hd,15.0,apple
968,0,221.2,https://cellphones.com.vn/macbook-pro-14-inch-m2-max-2023.html?product_id=59209,vỏ kim loại,1024.0,1024.0,3024.0,5.0,1.6,apple,3.68,81990000.0,13.0,12.0,6400.0,1.6,60990000.0,lpddr5,120.0,3.68,MacBook Pro 14 inch M2 Max 32GB - 1TB 2023-Xám,32.0,0,0.0,macos,70.0,xám,m2 max,"đồ họa - kỹ thuật, cao cấp - sang trọng",card tích hợp,31.42323155216285,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/b/mbp14-spacegray-select-202301_1_2.jpg,apple,59209.0,m2 max,1964.0,0.0,full hd,14.2,apple
969,0,221.2,https://cellphones.com.vn/macbook-pro-14-inch-m2-max-2023.html?product_id=58183,vỏ kim loại,1024.0,1024.0,3024.0,5.0,1.6,apple,3.68,81990000.0,13.0,12.0,6400.0,1.6,60990000.0,lpddr5,120.0,3.68,MacBook Pro 14 inch M2 Max 2023-Bạc,32.0,0,0.0,macos,70.0,bạc,m2 max,"đồ họa - kỹ thuật, cao cấp - sang trọng",card tích hợp,31.42323155216285,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/b/mbp14-silver-select-202301_1_2.jpg,apple,58183.0,m2 max,1964.0,0.0,full hd,14.2,apple
970,0,256.0,https://cellphones.com.vnlaptop-asus-tuf-gaming-f15-fx506hcb-hn1138w.html,vỏ nhựa,512.0,512.0,1920.0,5.2,359.0,asus,4.5,25990000.0,12.0,6.0,2933.0,2.3,20590000.0,ddr4,144.0,2.7,Laptop ASUS TUF Gaming F15 FX506HCB-HN1138W,8.0,0,2.0,windows 10,48.0,đen,11400h,gaming,card rời,22.8,/_/0/_0003_asus-tuf-gaming-f15-fx506hcb-hn1.jpg,nvidia,39835.0,core i5,1080.0,4.0,hd,15.6,intel
971,0,241.00343589743588,https://cellphones.com.vn/laptop-acer-gaming-aspire-7-a715-42g-r4xx.html?product_id=40266,vỏ nhựa - nắp lưng kim loại,256.0,256.0,1920.0,5.0,355.0626153846154,acer,4.495901584625244,19990000.0,12.0,7.0,3200.0,2.1,17290000.0,ddr4,144.0,2.846189498901367,Laptop Gaming Acer Aspire 7 A715-42G-R4XX NH.QAYSV.003-Xám,8.0,0,2.0,windows 11,48.0,đen,5500u,"đồ họa - kỹ thuật, gaming",card rời,25.156695652173912,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/0/_0005_aspire-7-600x600_1.jpg,nvidia,40266.0,ryzen 5,1080.0,4.0,hd,15.6,amd
972,0,234.0,https://cellphones.com.vn/laptop-hp-pavilion-15-eg0009tu-cu-xuoc-can.html?product_id=103363,vỏ kim loại,512.0,512.0,1920.0,0.0,360.2,hp,4.1,14990000.0,8.0,6.0,3200.0,1.75,4990000.0,ddr4,60.0,1.7,Laptop HP Pavilion 15-EG0009TU 2D9K6PA - Cũ Xước Cấn-Vàng,4.0,0,2.0,windows 10,41.0,vàng,1115g4,"học tập - văn phòng, mỏng nhẹ",card tích hợp,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-oppo-reno12-f-5g-8gb-256gb-cu-xuoc-can_3_.png,intel,103363.0,core i3,1080.0,0.0,hd,15.6,intel
973,0,223.8,https://cellphones.com.vn/laptop-huawei-matebook-14-r5.html?product_id=46423,vỏ kim loại,512.0,512.0,2160.0,5.0,307.5,huawei,4.495901584625244,19600000.0,12.0,6.0,3200.0,1.49,17590000.0,ddr4,144.0,2.846189498901367,Laptop Huawei Matebook 14-Xám,16.0,0,1.0,windows 11,56.0,bạc,5500u,"học tập - văn phòng, cao cấp - sang trọng",card rời,15.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/0/_0004_huaweimatebook14-2021__1__01_1.jpg,amd,46423.0,ryzen 5,1440.0,1.0,hd,14.0,amd
974,0,127.0,https://cellphones.com.vn/apple-mac-mini-m4-pro-12cpu-16gpu-64gb-2tb-2024.html?product_id=102972,vỏ kim loại,2048.0,2048.0,0.0,5.3,127.0,apple,4.2,64990000.0,13.0,12.0,8533.0,0.73,64490000.0,lpddr5x,60.0,4.2,Mac mini M4 Pro 2024 12CPU 16GPU 64GB 2TB | Chính hãng Apple Việt Nam-Bạc,64.0,0,0.0,macos,0.0,bạc,m4 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ",card tích hợp,50.0,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/v/n/vn_mac_studio_m2_pdp_image_posit_8.png,apple,102972.0,m4 pro,0.0,0.0,full hd,0.0,apple
975,0,228.5,https://cellphones.com.vn/laptop-asus-vivobook-pro-m3401qa-km006w.html?product_id=42040,vỏ kim loại,512.0,512.0,2880.0,5.0,317.4,asus,4.495901584625244,17800000.0,12.0,6.0,3200.0,1.4,15590000.0,ddr4,60.0,2.846189498901367,Laptop Asus Vivobook Pro M3401QA KM006W-Bạc,8.0,0,2.0,windows 11,63.0,bạc,5600h,học tập - văn phòng,card tích hợp,19.3,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-vivobook-pro-m3401qa-km006w-6_1.jpg,amd,42040.0,ryzen 5,1800.0,0.0,hd,14.0,amd
976,0,237.6,https://cellphones.com.vn/apple-macbook-air-15-m4-10cpu-10gpu-16gb-256gb-2025-sac-70w.html?product_id=102660,vỏ kim loại,256.0,256.0,2880.0,5.3,340.4,apple,4.0,31990000.0,12.0,10.0,7500.0,1.51,31490000.0,lpddr5x,60.0,4.0,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam-Đêm xanh thẳm,16.0,0,0.0,macos,66.5,xanh dương,m4,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,11.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__7_46.png,apple,102660.0,m4,1864.0,0.0,full hd,15.3,apple
977,0,237.6,https://cellphones.com.vn/apple-macbook-air-15-m4-10cpu-10gpu-16gb-256gb-2025-sac-70w.html?product_id=102658,vỏ kim loại,256.0,256.0,2880.0,5.3,340.4,apple,4.0,31990000.0,12.0,10.0,7500.0,1.51,31490000.0,lpddr5x,60.0,4.0,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam-Bạc,16.0,0,0.0,macos,66.5,bạc,m4,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,11.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__9_41.png,apple,102658.0,m4,1864.0,0.0,full hd,15.3,apple
978,0,237.6,https://cellphones.com.vn/apple-macbook-air-15-m4-10cpu-10gpu-16gb-256gb-2025-sac-70w.html?product_id=102657,vỏ kim loại,256.0,256.0,2880.0,5.3,340.4,apple,4.0,31990000.0,12.0,10.0,7500.0,1.51,31490000.0,lpddr5x,60.0,4.0,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam-Xanh da trời,16.0,0,0.0,macos,66.5,xanh dương,m4,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,11.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_4__7_102.png,apple,102657.0,m4,1864.0,0.0,full hd,15.3,apple
979,0,237.6,https://cellphones.com.vn/apple-macbook-air-15-m4-10cpu-10gpu-16gb-256gb-2025-sac-70w.html?product_id=102659,vỏ kim loại,256.0,256.0,2880.0,5.3,340.4,apple,4.0,31990000.0,12.0,10.0,7500.0,1.51,31490000.0,lpddr5x,60.0,4.0,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam-Ánh sao,16.0,0,0.0,macos,66.5,vàng,m4,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,11.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__9_37.png,apple,102659.0,m4,1864.0,0.0,full hd,15.3,apple
980,0,221.2,https://cellphones.com.vn/macbook-pro-14-inch-m3-pro-2023-18gb-2tb.html?product_id=93067,vỏ kim loại,2048.0,2048.0,3024.0,5.3,312.6,apple,3.7,64990000.0,12.0,11.0,6400.0,1.61,60490000.0,lpddr5,120.0,3.7,MacBook Pro 14 M3 Pro 11 CPU - 14 GPU 18GB - 2TB | Chính hãng Apple Việt Nam-Đen,18.0,0,0.0,macos,70.0,đen,m3 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung",card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m3-pro-2023.png,apple,93067.0,m3 pro,1964.0,0.0,full hd,14.2,apple
981,0,219.0,https://cellphones.com.vn/laptop-msi-modern-14-b11mou-1032vn.html?product_id=46683,vỏ kim loại,512.0,512.0,1920.0,5.1,319.0,msi,4.825603008270264,21900000.0,12.0,10.0,3200.0,1.3,13590000.0,ddr4,60.0,2.463083505630493,Laptop MSI Modern 14 B11MOU-1032VN-Xám,8.0,0,2.0,windows 11,39.0,xám,1195g7,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ",card tích hợp,16.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/0/_0004_64002_laptop_msi_modern_14_19_1.jpg,intel,46683.0,core i7,1080.0,0.0,hd,14.0,intel
982,0,127.0,https://cellphones.com.vn/mac-mini-m4-pro-12cpu-16gpu-24gb-1tb-2024.html?product_id=96209,vỏ kim loại,1024.0,1024.0,0.0,5.3,127.0,apple,4.2,39990000.0,13.0,12.0,8533.0,0.73,39490000.0,lpddr5x,60.0,4.2,Mac mini M4 Pro 2024 12CPU 16GPU 24GB 1TB | Chính hãng Apple Việt Nam-Bạc,24.0,0,0.0,macos,0.0,bạc,m4 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ",card tích hợp,50.0,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/v/n/vn_mac_studio_m2_pdp_image_posit.png,apple,96209.0,m4 pro,0.0,0.0,full hd,0.0,apple
983,0,256.0,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa506icb-hn355w.html?product_id=54829,vỏ nhựa,512.0,512.0,1920.0,5.1,359.0,asus,4.495901584625244,20200000.0,12.0,6.0,3200.0,2.3,16490000.0,ddr4,144.0,2.846189498901367,Laptop ASUS TUF Gaming A15 FA506ICB-HN355W-Đen,8.0,0,2.0,windows 11,48.0,đen,4600h,"đồ họa - kỹ thuật, gaming",card rời,22.8,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/2/_/2_342.png,nvidia,54829.0,ryzen 5,1080.0,4.0,hd,15.6,amd
